TMDb ID,Title,Year,Rating,Popularity,Overview,Deep Tags,Poster URL
5961,Fanny and Alexander,1982,7.779,2.1211,"As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.","Loss of Innocence, Puritanical Cruelty, Escapism through Art, Childhood Gaze, Repression vs. Liberation, Intergenerational Conflict",https://image.tmdb.org/t/p/w500/q8jlA3Wc1Z987hNKRFA44g5OugC.jpg
438631,Dune,2021,7.777,16.0843,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.","Messianic Complex, Inherited Trauma, Fear Confrontation, Political Paranoia, Latent Power, Archetypal Journey",https://image.tmdb.org/t/p/w500/d5NXSklXo0qyIYkgV94XAgMIckC.jpg
136,Freaks,1932,7.778,4.5765,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.","Inversion of Normality, Moral Deformity, Societal Ostracization, Grotesque Aesthetics, Primal Justice, Communal Solidarity",https://image.tmdb.org/t/p/w500/fX2Wxd0W9E7eVClUd8kJTfennoV.jpg
570503,Tune in for Love,2019,7.777,3.5983,"During the 1990s, hardworking Mi-soo and optimistic Hyun-woo meet at a bakery and fall in love while exchanging stories on a radio station, but while their paths keep crossing, the timing never seems to work out.","Temporal Frustration, Pensive Melancholia, Mnemonic Endurance, Circumstantial Fatalism, Proximal Yearning, Chronological Nostalgia",https://image.tmdb.org/t/p/w500/7yaF5BOtPjQH8JDSSiVbzdrsWM4.jpg
348892,Bajrangi Bhaijaan,2015,7.78,2.9409,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,"Moral Absolutism, Naïve Idealism, Geo-Political Trauma, Humanitarian Allegory, Vicarious Catharsis, Ethical Purity",https://image.tmdb.org/t/p/w500/vhlliI7HZZlWfo5d6CiyfBAGLrW.jpg
9475,Scent of a Woman,1992,7.777,8.5393,"Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.","Nihilistic Grandiosity, Vicarious Mentorship, Moral Crucible, Trauma Displacement, Existential Paternalism, Redemptive Confrontation",https://image.tmdb.org/t/p/w500/4adI7IaveWb7EidYXfLb3MK3CgO.jpg
934,Rififi,1955,7.8,2.5163,"Out of prison after a five-year stretch, jewel thief Tony turns down a quick job his friend Jo offers him, until he discovers that his old girlfriend Mado has become the lover of local gangster Pierre Grutter during Tony's absence. Expanding a minor smash-and-grab into a full-scale jewel heist, Tony and his crew appear to get away clean, but their actions after the job is completed threaten the lives of everyone involved.","Fatalistic Entrapment, Clinical Tension, Post-Incarceration Dislocation, Underworld Code of Honor, Vengeance and Possession, Stoic Professionalism",https://image.tmdb.org/t/p/w500/heVdAFNZUxXVmO6jiJcEHCvI5lK.jpg
976893,Perfect Days,2023,7.774,9.6901,"Hirayama is content with his life as a toilet cleaner in Tokyo. Outside of his structured routine, he cherishes music on cassette tapes, books, and taking photos of trees. Through unexpected encounters, he reflects on finding beauty in the world.","Mundane Transcendence, Aesthetic Isolation, Zen Stoicism, Subsurface Contentment, Voluntary Asceticism, Quiet Catharsis",https://image.tmdb.org/t/p/w500/mjEk5Wwx6TYVqw29zSaUHclMIgp.jpg
712454,The Summit of the Gods,2021,7.774,1.9482,A photojournalist's obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,"Obsessive Pursuit, Existential Sublime, Ascetic Ambition, Self-Imposed Exile, Haunting Trauma, Spiritual Purity",https://image.tmdb.org/t/p/w500/iowz7MwaTWMYlfLUE6GeM0m3Hze.jpg
71157,Polisse,2011,7.774,7.9552,"Paris, France. Fred and his colleagues, members of the BPM, the Police Child Protection Unit, dedicated to pursuing all sorts of offenses committed against the weakest, must endure the scrutiny of Melissa, a photographer commissioned to graphically document the daily routine of the team.","Vicarious Trauma, Emotional Burnout, Unflinching Realism, Trauma Bonding, Professional Desensitization, Systemic Exhaustion",https://image.tmdb.org/t/p/w500/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg
165,Back to the Future Part II,1989,7.774,9.3392,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.","Temporal Paradox Anxiety, Generational Disillusionment, Nostalgia's Shadow, Recursive Self-Doubt, Predetermination vs. Free Will, Consumerist Dystopia",https://image.tmdb.org/t/p/w500/YBawEsTkUZBDajKbd5LiHkmMGf.jpg
31056,A Short Film About Love,1988,7.773,2.0864,"19-year-old Tomek whiles away his lonely life by spying on his opposite neighbour Magda through binoculars. She's an artist in her mid-thirties, and appears to have everything - not least a constant stream of men at her beck and call. But when the two finally meet, they discover that they have a lot more in common than appeared at first sight...","Obsessive Voyeurism, Pathological Longing, Affective Shielding, Romantic Disillusionment, Urban Solipsism, Reversed Gaze Dynamics",https://image.tmdb.org/t/p/w500/kLAMz50Or2So1aEzHYv0R8iXo46.jpg
11005,Awakenings,1990,7.773,7.1218,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.","Suspended Consciousness, Existential Rediscovery, Profound Isolation, Therapeutic Symbiosis, Temporal Displacement, Ephemeral Joy",https://image.tmdb.org/t/p/w500/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg
5991,The Last Laugh,1924,7.772,2.501,"An aging doorman, after being fired from his prestigious job at a luxurious hotel, is forced to face the scorn of his friends, neighbours and society.","Status Anxiety, Social Humiliation, Identity Crisis, Subjective Trauma, Fear of Obsolescence, Symbolic Dispossession",https://image.tmdb.org/t/p/w500/7Y6Dxr3oYt1w7ew70YNdLLDYEjk.jpg
783675,The First Slam Dunk,2022,7.8,2.9766,"Shohoku's “speedster” and point guard, Ryota Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. In his second year of high school, Ryota plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.","Sublimated Grief, Kinetic Intensity, Identity Transgression, Non-Verbal Determination, Emotional Fortitude, Personal Crucible",https://image.tmdb.org/t/p/w500/7i3EBXY87HdHagCoFbmjHQ8DlkG.jpg
11602,Through a Glass Darkly,1961,7.8,1.4547,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.","Psychotic Breakdown, Familial Dysfunction, Claustrophobic Despair, Theological Angst, Adolescent Turmoil",https://image.tmdb.org/t/p/w500/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg
5000,Forbidden Games,1952,7.771,1.1311,"Orphaned after a Nazi air raid, Paulette, a young Parisian girl, runs into Michel, an older peasant boy, and the two quickly become close. Together, they try to make sense of the chaotic and crumbling world around them, attempting to cope with death as they create a burial ground for Paulette's deceased pet dog. Eventually, however, Paulette's stay with Michel's family is threatened by the harsh realities of wartime.","Trauma and Childhood Innocence, Ritualized Grief, The Absurdity of War, Existential Abandonment, Coping Mechanisms, Moral Vacuum",https://image.tmdb.org/t/p/w500/nby91GNVXQAv1NmKvqlpEEdhcMQ.jpg
144,Wings of Desire,1987,7.8,2.5109,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.","Metaphysical Voyeurism, Corporeal Longing, Urban Fragmentation, Existential Empathy, Voluntary Mortality, Sensory Awakening",https://image.tmdb.org/t/p/w500/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg
2721,Z,1969,7.77,3.4658,"Amid a tense political climate, the opposition leader is killed in an apparent accident. When a prosecutor smells a cover-up, witnesses get targeted. A thinly veiled dramatization of the assassination of Greek politician Grigoris Lambrakis and its aftermath, “Z” captures the outrage at the US-backed junta that ruled Greece at the time of its release.","Political Paranoia, Institutional Malignancy, Visceral Urgency, Moral Outrage, Bureaucratic Cruelty, Futility of Resistance",https://image.tmdb.org/t/p/w500/dFAJyFNgvOv24f2RQyI9KDxjGr3.jpg
760774,One Life,2023,7.769,7.5663,"British stockbroker Nicholas Winton visits Czechoslovakia in the 1930s and forms plans to assist in the rescue of Jewish children before the onset of World War II, in an operation that came to be known as the Kindertransport.","Quiet Heroism, Moral Imperative, Latent Guilt, Historical Memory, Post-Traumatic Reserve, Altruistic Drive",https://image.tmdb.org/t/p/w500/yvnIWt2j8VnDgwKJE2VMiFMa2Qo.jpg
946,Letter from an Unknown Woman,1948,7.8,1.6045,"A pianist about to flee from a duel receives a letter from a woman he cannot remember. As she tells the story of her lifelong love for him, he is forced to reinterpret his own past.","Obsessive Fixation, Selective Amnesia, Retrospective Guilt, Romantic Martyrdom, Existential Regret, Shattered Innocence",https://image.tmdb.org/t/p/w500/gRGRW7DKyK8qBtKJTWguULMGbHG.jpg
925,Do the Right Thing,1989,7.8,2.1685,"Salvatore ""Sal"" Fragione is the Italian owner of a pizzeria in Brooklyn. A neighborhood local, Buggin' Out, becomes upset when he sees that the pizzeria's Wall of Fame exhibits only Italian actors. Buggin' Out believes a pizzeria in a black neighborhood should showcase black actors, but Sal disagrees. The wall becomes a symbol of racism and hate to Buggin' Out and to other people in the neighborhood, and tensions rise.","Systemic Frustration, Pressure Cooker Psychology, Communal Fragmentation, Moral Relativism, Visceral Rage, Rhetorical Fatalism",https://image.tmdb.org/t/p/w500/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg
141,Donnie Darko,2001,7.767,6.0398,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.","Adolescent Alienation, Temporal Fatalism, Schizoid Break, Existential Gnosticism, Suburban Dissociation, Thematic Catharsis",https://image.tmdb.org/t/p/w500/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg
169813,Short Term 12,2013,7.765,2.6689,"Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.","Residual Trauma, Vicarious Healing, Affective Resonance, Institutional Fragility, Trauma Echo, Survival Guilt",https://image.tmdb.org/t/p/w500/qKnsyaJZLXfiL2JhIJEkpA8C3LU.jpg
126319,Ernest & Celestine,2012,7.765,2.9528,"Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.","Societal Rigidity, Aesthetic Rebellion, Found Family Dynamics, Kafkaesque Bureaucracy, Intergroup Prejudice, Authenticity Seeking",https://image.tmdb.org/t/p/w500/iJPbRASktYW0I009Ktc2zUE6Fvg.jpg
1010581,My Fault,2023,7.764,35.4922,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.","Taboo Transgression, Forced Proximity, Adolescent Defiance, Emotional Volatility, Ego Clash, Surface Affluence",https://image.tmdb.org/t/p/w500/w46Vw536HwNnEzOa7J24YH9DPRS.jpg
